time_ms,ir,ax,ay,az,gx,gy,gz,label
528685,119720,-106,-123,-252,6413,10485,13770,W
528767,119694,-372,-161,-227,4433,9643,12954,W
528866,119515,-226,-171,-17,3892,8738,13181,W
528948,119681,-857,-291,-377,3739,9070,13017,W
529030,119821,-598,-203,-521,4911,8680,12003,W
529127,119812,-606,-441,-504,5700,8662,11958,W
529208,119690,-445,-417,-702,6339,8555,12472,W
529290,119661,-202,-499,-713,6201,9296,12885,W
529372,119646,33,-455,-689,5846,9123,12913,W
529454,119867,214,-80,-824,6269,8254,15970,W
529535,120154,157,-167,-1012,5047,7944,11596,W
529616,119983,-123,-155,-952,5555,5739,12755,W
529713,119602,-261,402,-1303,1704,5952,11689,W
529794,119077,520,982,-1497,358,5971,10349,W
529875,118957,735,1091,-1300,-3061,10791,10164,W
529957,119009,458,761,-467,-2953,13593,13071,W
530038,118682,-247,331,-78,-3127,12666,13277,W
530120,118569,24,1137,182,-1543,12964,13216,W
530201,118697,-398,1405,625,-5340,12990,8778,W
530298,118466,-256,739,868,-4846,13565,9969,W
530380,118521,-806,502,601,-6003,10373,13097,W
530462,118719,68,622,224,-5200,8963,9816,W
530544,118875,321,-18,-152,-6633,9642,11836,W
530625,118949,801,-668,-267,-6831,9000,12666,W
530706,118865,1673,-1111,-429,-5538,10727,10716,W
530803,118105,2901,-791,-466,-3271,13084,6107,W
530884,118168,2908,-357,-589,-7029,15347,4001,W
530966,118446,2722,-817,-162,-6769,14574,1271,W
531047,118482,2012,-774,-37,-8619,15873,-1154,W
531128,118534,1299,-433,35,-5473,11599,-2829,W
531210,118751,1339,-37,-103,-7772,12626,-4317,W
531309,118183,733,-494,-847,-8613,9101,-4631,W
531391,118480,490,-579,-1019,-11114,11701,-5381,W
531473,118040,1322,-592,-781,-11897,10118,-6827,W
531570,118112,856,-677,-1038,-13385,9573,-9531,W
531652,118273,557,-419,-434,-10434,7982,-9684,W
531734,118466,648,-167,-646,-13384,5286,-7827,W
531816,118386,-111,-582,-1134,-14069,3479,-7029,W
531913,118082,135,-513,-1298,-13751,2292,-6862,W
531995,118125,540,-53,-1216,-14609,1199,-6935,W
532077,118084,209,-190,-975,-15551,1260,-6484,W
532159,117846,270,-99,-453,-16306,-265,-6191,W
532258,117307,353,-154,-173,-19137,-1041,-6657,W
532340,117236,367,-14,206,-16088,-897,-4620,W
532422,117469,1230,133,632,-14192,-1225,-4130,W
532519,117907,1223,798,374,-17683,-1532,-3640,W
532601,118183,200,303,409,-14366,-1175,-3770,W
532683,117792,130,206,477,-13515,-1367,-4634,W
532765,117690,91,298,284,-15851,-2114,-4889,W
532862,117796,-334,-25,151,-16786,-2886,-5592,W
532944,117727,-205,-247,-286,-17966,-3439,-6812,W
533026,117495,-178,-116,-384,-11324,-365,-6913,W
533108,117429,273,13,-86,-15021,-1836,-6948,W
533207,117127,204,-100,-190,-14631,-1399,-6922,W
533289,117176,427,-110,-119,-13622,-1055,-7045,W
533371,117331,818,78,-105,-14144,-838,-7011,W
533468,117507,986,67,36,-15384,-1421,-7178,W
533550,117393,1056,94,318,-15524,-997,-6153,W
533632,116668,1321,126,386,-18687,-3128,-6200,W
533714,116850,1063,297,692,-14600,-1851,-5209,W
533811,117237,1224,108,1087,-15429,-2228,-4427,W
533893,117399,967,558,964,-17288,-1967,-4356,W
533975,117430,-229,217,852,-15071,-1972,-3657,W
534057,117555,-393,-154,669,-14353,-2586,-3624,W
534156,116854,148,55,220,-14725,-2409,-3775,W
534238,116923,-4,-61,-291,-14287,-1631,-4274,W
534320,117186,-20,-156,-840,-15545,-1809,-5557,W
534417,117482,18,2,-1218,-18285,-1739,-6413,W
534499,117530,-290,-163,-822,-13373,-396,-6645,W
534581,117292,159,33,-162,-17143,-2553,-6550,W
534663,117083,57,-112,138,-16632,-1675,-6651,W
534760,117009,615,-7,414,-13010,-1161,-6151,W
534842,117056,1191,332,299,-14124,-877,-6265,W
534924,117136,945,414,313,-15083,-1415,-6037,W
535006,117244,388,128,478,-15536,-1927,-5710,W
535105,116839,581,11,399,-16980,-2561,-5766,W
535187,116961,866,245,180,-18489,-2566,-5998,W
535269,116834,1012,87,847,-13085,-1918,-4956,W
535366,117211,1636,539,1139,-17281,-3273,-5072,W
535448,117306,975,306,1139,-15605,-2577,-4310,W
535530,117212,557,10,1029,-13889,-2518,-4015,W
535612,116755,621,-3,670,-14009,-2118,-3935,W
535709,116912,107,-133,-107,-14583,-1965,-4782,W
535791,117039,-203,-415,-718,-14079,-1697,-6089,W
535873,117032,131,-151,-1182,-17348,-2345,-7346,W
535955,117286,-408,-210,-1098,-17403,-268,-7825,W
536037,116987,-880,-735,122,-15368,802,-5485,W
536135,116916,-861,-895,897,-18390,1465,-3741,W
536217,116998,-436,-1047,1448,-16563,3004,-2119,W
536299,117014,-85,-1283,1629,-15629,4272,-404,W
536396,116854,16,-1303,1173,-14051,4611,787,W
536477,116937,537,-929,742,-14642,4312,1865,W
536559,116825,882,-690,140,-16557,3852,2975,W
536641,116619,1220,-161,-367,-15751,3986,2725,W
536722,116632,1348,-387,-185,-13115,4846,2517,W
536803,116704,1058,-158,-314,-15875,4587,3734,W
536885,116767,845,-102,-172,-14594,4798,3180,W
536982,116656,546,-371,-75,-13756,5362,2743,W
537064,116484,153,-335,-47,-15120,5857,3849,W
537146,116570,-191,-652,240,-16060,6888,5590,W
537228,116973,-388,-1305,465,-18662,8113,9145,W
537325,117182,217,-1785,665,-13137,8468,5873,W
537407,117084,417,-2260,789,-12767,7575,6507,W
537488,116761,160,-1932,383,-11528,6905,8530,W
537569,116764,395,-1434,-295,-8041,8539,7423,W
537651,116706,546,-1157,-514,-5819,8688,7734,W
537733,116675,839,-758,-331,-5798,9757,9037,W
537830,116589,692,-685,-458,-5864,10813,10504,W
537912,117105,542,-960,-655,-6535,11355,11669,W
537994,116718,734,-974,-1199,-6735,11527,13267,W
538076,116889,445,-1071,-1339,-7002,8917,9157,W
538173,116617,685,-702,-1002,-4625,9743,10115,W
538255,116916,114,-102,-868,-5516,8846,10618,W
538337,116826,5,112,-651,-5393,8066,10829,W
538419,116878,28,64,-417,-7727,10020,12234,W
538516,116885,-48,-8,-115,-8211,10497,11050,W
538598,116938,200,21,-38,-7779,10483,9683,W
538680,116708,84,102,-35,-9337,11221,11992,W
538762,116946,238,176,-27,-8689,9919,10711,W
538859,117122,466,-186,358,-5616,9006,8695,W
538941,117275,-327,-49,354,-7638,9896,11537,W
539023,117357,-638,-37,444,-10268,9723,9032,W
539105,117351,-242,-166,-56,-6941,9574,6505,W
539187,117045,114,121,-560,-7013,10668,8306,W
539284,117163,50,257,-524,-7601,10912,10544,W
539366,117364,351,-101,-509,-7946,11094,11876,W
539448,117457,668,-501,-757,-8241,11356,14295,W
539530,117647,1592,-629,-742,-10582,9334,11541,W
539627,117414,1576,-1125,-543,-6348,7948,8417,W
539709,117161,1323,-762,-690,-10663,9245,11798,W
539791,117221,975,-516,-299,-9390,8062,8713,W
539873,117208,451,-526,-174,-7906,7923,6411,W
539970,117160,-220,-203,-69,-9881,9736,7678,W
540052,117299,-705,199,163,-9955,10635,7223,W
540134,117418,-670,558,132,-9764,12092,8266,W
540215,117278,-574,593,-200,-10995,13333,10028,W
540296,117071,480,259,300,-7661,10285,6087,W
540378,117161,85,115,106,-8383,10524,8177,W
540459,117432,186,465,136,-12748,11346,7715,W
540556,117532,5,-98,-338,-7238,9672,4413,W
540638,117919,303,-498,-696,-9541,11504,7661,W
540719,118069,627,-645,-577,-9522,11160,8494,W
540800,117711,994,-726,-497,-8287,10986,7809,W
540882,117858,1505,-1035,-475,-10486,11545,8221,W
540964,118005,1319,-1416,-670,-14324,12870,11581,W
541061,117696,1930,-1513,41,-9357,8690,4968,W
541143,117671,1604,-1397,-126,-7992,9321,6306,W
541225,117699,821,-701,-127,-11688,10211,8317,W
541307,117520,-50,-907,145,-8388,9178,5351,W
541404,118026,-1059,-1007,-327,-7591,9551,7256,W
541486,118240,-543,-96,-393,-7100,11241,7405,W
541568,118150,-393,146,-396,-6946,12411,8213,W
541650,118239,-273,172,-119,-7834,13494,9892,W
541747,118921,353,669,-73,-7774,11061,9651,W
541829,119192,551,487,264,-8195,9895,5389,W
541911,119548,-194,447,29,-9698,9439,6911,W
541993,119580,-93,1155,-522,-11320,7490,6747,W
542090,119302,379,1090,-944,-11139,8596,3293,W
542172,118606,524,866,-1272,-11471,8258,3157,W
542253,118311,1531,1531,-1416,-13215,7065,828,W
542335,118340,792,919,-1476,-16757,7318,-665,W
542417,118267,335,413,-1377,-16215,4474,-1682,W
542514,118095,1486,818,-1689,-22648,830,-4180,W
542596,117790,1707,995,-396,-15151,1095,-3054,W
542678,117544,2186,265,562,-15905,-572,-3783,W
542760,117883,2369,892,334,-18792,-1210,-3899,W
542841,117609,1134,452,661,-13253,-544,-3257,W
542938,117293,145,34,737,-14623,-1320,-3652,W
543020,117481,-530,155,500,-15870,-1702,-3607,W
543102,117671,-1340,-323,269,-16518,-2282,-4643,W
543184,117738,-1119,-520,-134,-17660,-2950,-5636,W
543283,117573,-333,-16,-566,-12434,-229,-6374,W
543365,117451,55,61,-361,-14063,-693,-5911,W
543447,117779,339,169,-589,-18706,-2108,-6019,W
543544,117743,493,138,-507,-14064,-213,-6194,W
543626,117615,1022,313,-346,-14274,-140,-5749,W
543708,117719,1653,581,-253,-15580,-369,-6236,W
543790,117691,1452,587,306,-15976,-224,-5535,W
543871,117660,619,94,971,-16322,-987,-4864,W
543968,117468,-189,-718,1419,-17035,-1232,-3846,W
544050,118017,-1067,-2127,1435,-20258,650,-2291,W
544132,118625,-652,-2378,1249,-19848,2086,2948,W
544214,118623,313,-3070,1368,-16784,1973,4041,W
544295,118350,86,-2878,930,-17911,135,7892,W
544392,117915,-648,-2860,586,-12850,1144,8912,W
544473,117527,-954,-2598,436,-8445,2969,9314,W
544555,117498,-522,-1850,347,-4807,3374,11587,W
544636,117493,25,-983,322,-2771,4305,13065,W
544717,117914,-20,-368,515,-1314,4516,14435,W
544799,118032,-257,361,634,-947,4247,15853,W
544880,117956,-310,248,671,-2779,3520,15372,W
544961,118034,12,57,959,-565,2574,14025,W
545058,118019,-621,240,1129,-2322,3085,17073,W
545139,118174,-388,265,787,-1406,3824,14610,W
545221,118185,-148,272,505,-521,3723,15158,W
545303,118545,86,171,407,344,3571,16439,W
545384,118782,362,95,278,-958,4552,16823,W
545466,118750,276,115,135,-375,4612,20013,W
545547,118651,104,198,-109,-2715,3510,17874,W
545644,118740,806,-116,-356,-949,3011,13817,W
545726,118600,532,-37,-379,-1240,2575,16329,W
545808,118606,102,28,-222,-1917,2895,14449,W
545890,119023,179,136,58,-1618,4581,12924,W
545987,118856,-73,263,311,-1176,5459,14758,W
546069,119010,-493,184,394,-2633,5358,16349,W
546151,118968,-614,167,571,-2712,5896,19935,W
546233,119190,-724,-118,329,-5029,4224,17719,W
546330,119453,222,-525,459,-3082,3843,14454,W
546412,119084,79,-202,1067,-2606,3396,16537,W
546494,118645,-201,165,1140,-3294,4966,13470,W
546576,118697,-51,397,573,-1369,5483,13954,W
546657,118734,-177,538,271,-81,4852,14267,W
546738,118608,-248,483,260,213,4210,15642,W
546835,118712,-315,222,87,-361,4674,16791,W
546917,118837,-121,141,-22,-1763,4667,20294,W
546999,119007,373,-254,-221,-3462,2558,16107,W
547080,118987,668,-487,-511,-2456,2701,15231,W
547162,118966,127,-301,-450,-2522,2090,17004,W
547259,119245,60,-88,173,-2845,2634,13517,W
547340,119180,15,76,406,-1547,3017,13835,W
547422,119088,-116,336,383,-1095,3768,14719,W
547504,118751,-266,392,474,-1254,4199,16517,W
547585,118928,-458,403,569,-1843,4672,17170,W
547666,119483,-650,333,619,-4113,4026,20659,W
547747,119711,150,-117,865,-3670,3838,13787,W
547828,119501,207,-140,1082,-3277,2570,16829,W
547927,119949,-193,112,1150,-4195,4292,14022,W
548009,119872,-1,314,957,-3070,4472,13696,W
548090,119646,38,363,573,-1328,4179,14484,W
548171,119752,-37,404,529,-1642,4573,15987,W
548252,119907,-194,379,495,-1532,4648,16396,W
548351,120006,-249,97,426,-3652,3444,16677,W
548432,119645,485,-150,271,-2352,2770,15620,W
548513,119356,184,-255,241,-3396,2159,18485,W
548595,119942,122,-143,671,-4258,2574,14061,W
548677,120033,-106,29,944,-2547,2905,12662,W
548775,119612,-627,398,1225,-2731,2372,16118,W
548857,119624,-643,699,1914,-1958,1427,17979,W
548939,119392,-753,657,2116,-1717,1663,17009,W
549036,119211,-595,307,1692,-1919,3058,15823,W
549118,119463,-229,242,1601,-3117,3082,16557,W
549200,119887,16,200,1850,-4081,3248,16747,W
549281,119944,58,355,1881,-4434,3580,15693,W
549363,119896,-106,461,1757,-3307,2921,15562,W
549460,119832,-124,494,1877,-2363,2377,14878,W
549542,119266,-329,481,1884,-1800,2506,15462,W
549623,119175,-685,397,1616,-1328,3300,15412,W
549705,119244,-667,218,994,-1168,4552,15354,W
549787,119286,-198,166,494,-1210,4403,15621,W
549868,119390,69,-13,336,-1469,4393,16509,W
549949,119724,176,35,396,-3115,2916,17342,W
550046,119568,445,86,559,-1623,2044,17259,W
550127,119249,-107,111,460,-1979,545,19356,W
550208,119422,-89,10,289,-1995,1635,14282,W
550290,119364,3,-96,143,-180,1511,14482,W
550371,119306,-333,-57,329,239,1776,15270,W
550453,119483,-346,33,557,-729,2829,16844,W
550534,119661,20,98,495,-1027,4027,16262,W
550615,119445,341,164,430,-698,3973,16725,W
550696,119592,170,145,482,-548,3933,17199,W
550777,119900,-151,213,675,-817,4047,19095,W
550875,120153,146,-49,626,-3669,3941,14008,W
550957,120205,452,-284,456,-2399,3190,15478,W
551038,120148,-119,-117,358,-2675,4294,16100,W
551120,119914,98,12,306,-1678,5691,13385,W
551201,119767,199,5,202,-144,5442,14217,W
551298,119968,51,-11,102,-136,6615,14025,W
551380,119743,-77,36,-1,-407,6172,16307,W
551462,120367,-163,61,-95,488,6288,18079,W
551544,120545,-192,153,-250,-1403,4459,17998,W
551641,120388,359,-143,-611,-1099,2185,15112,W
551723,120155,220,-233,-590,-1042,2281,17047,W
551805,120511,252,-119,-245,-1309,2755,14154,W
551887,120417,182,-163,-173,-241,3576,14205,W
551984,120294,-44,-130,-67,-169,4405,15381,W
552066,120434,-95,-7,216,-1029,5348,16722,W
552148,120360,-524,222,287,-1689,6063,20301,W
552229,120288,-171,88,274,-3674,4783,14455,W
552310,120381,327,-119,425,-1840,3605,15466,W
552392,120272,-206,-50,574,-2071,4333,15722,W
552489,120424,-32,141,362,-1662,5813,13545,W
552570,120286,2,175,127,-219,5708,14479,W
552651,120267,6,149,91,645,5547,14617,W
552732,119777,-121,-5,-135,512,5170,15965,W
552813,120031,-282,18,-371,637,6026,18643,W
552895,120309,-193,145,-612,-3521,2780,18571,W
552977,120749,553,19,-656,-1069,2819,14642,W
553074,120229,878,571,-707,-934,3167,15474,W
553155,120016,866,1197,-560,-2834,3397,10977,W
553237,119645,845,1534,-527,-5004,3229,10357,W
553318,119455,442,1526,-551,-8727,3935,10921,W
553400,118856,1874,2576,-686,-10284,6061,9004,W
553482,118426,-203,1564,-1159,-14345,8354,7343,W
553579,118958,1607,2584,-1621,-17007,5969,2243,W
553661,118958,1081,2042,-1002,-14109,3521,-2893,W
553743,120216,64,1571,-1586,-19950,-713,-4119,W
553825,121877,-1791,386,-1804,-17181,-993,-3372,W
553924,121874,-321,305,-1194,-14404,-2283,-4929,W
554006,121828,-96,274,-1250,-16753,-19,-4548,W
554088,122040,-172,143,-1117,-16981,-736,-5111,W
554185,121758,438,127,-542,-20254,-1974,-5885,W
554267,121165,752,466,621,-15748,-198,-5404,W
554349,120716,948,153,1749,-15176,-2425,-4682,W
554431,121240,815,438,1753,-19628,-4125,-4685,W
554528,121264,-38,119,1681,-14624,-3262,-4420,W
554610,121186,183,167,1650,-13613,-3265,-4292,W
554692,121359,-55,16,885,-13243,-2601,-4173,W
554774,120992,-195,-96,-307,-13141,-1913,-4678,W
554873,121299,-362,-172,-1562,-18951,-3340,-5212,W
554955,122043,-911,-186,-1884,-15621,-483,-6903,W
555037,121851,-23,-84,-1024,-12941,-486,-6416,W
555134,121808,-72,156,-816,-19345,-2847,-5995,W
555216,121797,-447,-194,-927,-15118,-734,-5819,W
555298,121297,471,264,-465,-13950,-878,-5252,W
555380,121438,1085,504,-131,-15451,-847,-5448,W
555477,121616,1792,656,594,-17820,-2591,-5549,W
555559,121645,1804,641,1220,-18505,-4186,-4684,W
555641,121685,2078,705,1680,-15585,-3674,-3487,W
555723,121543,1667,199,1636,-16218,-3494,-1044,W
555822,121473,128,-753,1131,-17984,-2855,1114,W
555904,121735,-548,-1642,1073,-15361,-3693,1962,W
555986,121806,-217,-1746,920,-15639,-1746,3217,W
556083,121796,-90,-1328,577,-15524,-424,3753,W
556165,121740,-69,-878,282,-14415,512,3137,W
556247,121329,176,-247,-86,-15668,1020,3583,W
556329,121404,437,562,-407,-15818,1994,3377,W
556426,121503,1771,999,-192,-14325,209,693,W
556507,121557,2308,1730,-559,-16477,-684,-882,W
556589,121823,1747,1390,-1003,-16722,359,-3689,W
556671,121898,223,174,-882,-16010,1350,-3382,W
556753,121547,424,197,-422,-16331,2202,-2688,W
556850,121641,-99,-286,131,-16808,2570,-2904,W
556932,121787,-222,-460,222,-17470,849,-2369,W
557014,122091,705,337,-115,-22333,-1410,-3827,W
557096,122011,1879,553,716,-13266,309,-2008,W
557195,122020,1587,301,759,-17485,-1990,-2105,W
557277,121500,943,742,528,-16667,-2294,-2465,W
557359,121449,381,510,519,-13148,-1917,-2571,W
557456,121665,123,-29,73,-14309,-2647,-3490,W
557538,121689,260,213,-535,-14874,-2482,-3612,W
557620,121673,-207,71,-1087,-15722,-1936,-5447,W
557702,121706,-351,-210,-1381,-18801,-2710,-6419,W
557799,121817,-578,62,-1081,-14062,99,-5690,W
557881,122004,-102,-22,-151,-14108,-1255,-5650,W
557963,122250,-127,-19,120,-18206,-3412,-6038,W
558045,122290,-49,-254,331,-14201,-1750,-5718,W
558144,122085,802,54,502,-13492,-1345,-5417,W
558226,121716,1138,299,361,-14843,-1508,-5681,W
558307,121818,985,191,432,-16090,-1712,-5045,W
558389,122063,1353,174,569,-17181,-2872,-4791,W
558486,122245,1691,407,744,-16955,-2262,-3924,W
558568,122162,1680,-79,1176,-15223,-1940,-2624,W
558650,122414,1946,254,1363,-18760,-1090,-1048,W
558732,121892,1002,-399,1924,-17778,1749,-1295,W
558829,122147,-222,-1298,2609,-18322,4958,572,W
558911,122484,-662,-2043,3121,-18169,8190,2790,W
558993,122616,-482,-1990,2735,-13895,8496,2137,W
559075,122544,-453,-1609,1311,-11787,9488,4548,W
559172,122416,420,-1310,708,-8574,8548,1443,W
559253,121944,471,-894,368,-7364,10527,3888,W
559335,121907,-188,-517,67,-6210,11600,4013,W
559417,121842,-249,-433,-352,-3832,13263,4782,W
559499,121730,-95,-402,-528,-3862,13263,5085,W
559596,121872,-26,-248,-359,-5635,14658,7665,W
559678,121650,288,-385,-214,-6660,13125,6248,W
559760,121457,692,-230,-582,-8216,14538,9049,W
559842,121872,490,-285,-711,-7470,11517,5164,W
559941,121562,720,-414,-956,-6983,12426,6704,W
560023,121675,223,-226,-1024,-9838,11670,6622,W
560105,121950,134,125,-716,-9090,9292,5823,W
560202,121438,58,413,-622,-11094,10673,6076,W
560284,121685,554,782,-565,-11797,9907,4365,W
560366,121698,304,682,-605,-12604,10870,2453,W
560448,121623,-252,409,-985,-13207,8634,1420,W
560545,121929,313,681,-1207,-14852,7562,16,W
560627,121697,949,388,-655,-15278,5998,-949,W
560709,121418,716,502,-987,-17588,4154,-1546,W
560791,121555,637,153,-768,-14976,3713,-2957,W
560890,121481,1361,323,-695,-14448,2525,-4340,W
560972,121468,1304,579,-945,-15442,1500,-4753,W
561054,121785,1017,414,-959,-16514,476,-5296,W
561151,121558,1099,346,-425,-16686,97,-4831,W
561233,121660,1228,298,76,-20038,-898,-4874,W
561315,121817,1148,226,962,-14633,125,-4210,W
561397,121910,1836,300,1133,-16450,-2055,-4088,W
561494,121870,742,716,824,-16794,-2291,-3187,W
561576,121760,157,121,1153,-13447,-2867,-2796,W
