time_ms,ir,ax,ay,az,gx,gy,gz,label
93658,114469,-1,-4,-5,-5145,-3264,-15650,S
93740,114479,17,-10,6,-5247,-3179,-15439,S
93837,114488,-2,4,4,-5259,-3094,-15245,S
93919,114496,4,2,1,-5258,-3203,-15404,S
94001,114459,-8,-3,8,-5147,-3254,-15394,S
94083,114492,-1,-7,6,-5226,-3176,-15584,S
94182,114447,7,-7,-2,-5167,-3204,-15284,S
94264,114467,0,-4,19,-5193,-3148,-15457,S
94346,114433,8,-13,-2,-5176,-3103,-15253,S
94443,114420,3,0,6,-5333,-3095,-15337,S
94525,114426,9,1,5,-5144,-3095,-15316,S
94607,114434,-1,-7,-10,-5147,-3283,-15364,S
94689,114414,-9,1,-1,-5180,-3409,-15482,S
94786,114409,-4,-12,-2,-5128,-3267,-15335,S
94868,114396,0,-2,6,-5302,-3165,-15322,S
94950,114416,-12,-2,6,-5137,-3148,-15418,S
95032,114415,-9,-4,4,-5246,-3355,-15447,S
95131,114410,-1,-10,2,-5156,-3193,-15605,S
95213,114368,-2,-1,3,-5160,-3090,-15432,S
95295,114374,-1,-9,6,-5225,-3272,-15468,S
95392,114368,-3,6,-3,-5210,-3207,-15423,S
95474,114353,-8,-2,3,-5175,-3093,-15455,S
95556,114335,-3,-1,5,-5145,-3268,-15450,S
95638,114358,0,-4,-9,-5266,-3215,-15502,S
95735,114324,-8,-2,8,-5176,-3171,-15509,S
95817,114266,5,-1,-1,-5177,-3319,-15549,S
95899,114282,-11,-3,6,-5246,-3049,-15531,S
95981,114262,5,3,1,-5269,-3200,-15358,S
96078,114315,-3,-4,-4,-5262,-2996,-15384,S
96160,114278,1,-7,4,-5220,-3100,-15497,S
96242,114257,-4,-7,4,-5328,-3133,-15507,S
96324,114295,-2,1,-2,-5132,-3129,-15413,S
96423,114278,-4,4,6,-5251,-3056,-15435,S
96505,114311,0,-4,5,-5282,-3130,-15377,S
96587,114315,2,1,3,-5070,-3267,-15503,S
96684,114361,16,-13,-6,-5222,-3143,-15267,S
96766,114312,-16,-8,-1,-5188,-3314,-15562,S
96848,114295,-3,-6,2,-5123,-3092,-15601,S
96930,114379,9,-5,-11,-5237,-3104,-15369,S
97027,114447,7,-5,-2,-5266,-3183,-15199,S
97109,114493,0,0,-6,-5246,-3128,-15312,S
97191,114512,1,-7,-1,-5331,-3192,-15564,S
97273,114538,5,1,4,-5237,-3242,-15550,S
97370,114527,2,-11,0,-5259,-3177,-15361,S
97452,114552,-4,-7,0,-5143,-3313,-15554,S
97534,114495,-5,6,7,-5198,-3170,-15347,S
97616,114500,-6,-2,4,-5166,-3342,-15447,S
97715,114441,-12,-4,2,-5215,-3280,-15466,S
97797,114436,-13,-11,9,-5214,-3130,-15323,S
97879,114456,-7,-6,3,-5267,-3346,-15423,S
97976,114429,-9,1,0,-5241,-3141,-15521,S
98058,114346,2,-8,10,-5193,-3148,-15515,S
98140,114285,-6,1,-2,-5237,-3212,-15471,S
98222,114210,1,-3,-1,-5232,-3298,-15435,S
98319,114136,-2,-3,9,-5261,-3040,-15620,S
98401,114192,-33,-3,7,-5149,-3286,-15318,S
98483,114203,-21,-6,8,-5215,-2934,-15266,S
98565,114225,-7,-2,-1,-5239,-3301,-15438,S
98664,114169,-3,-4,2,-5117,-3093,-15354,S
98746,114111,-3,0,1,-5061,-3010,-15323,S
98828,114088,-5,-1,-2,-5342,-3020,-15594,S
98925,114098,0,-17,-4,-5072,-3007,-15497,S
99007,114065,-5,-5,-2,-5124,-3191,-15351,S
99089,114066,-3,1,2,-5195,-3115,-15416,S
99171,114079,-6,1,4,-5237,-3094,-15402,S
99268,114078,-7,-2,1,-5202,-3187,-15491,S
99350,114015,2,3,-6,-5190,-3016,-15581,S
99432,114034,-3,-17,-5,-5084,-3001,-15444,S
99514,114004,0,6,13,-5227,-3114,-15337,S
99611,114020,-6,-4,-3,-5163,-2942,-15319,S
99693,113943,-3,-3,3,-5164,-3062,-15447,S
99775,113956,9,-8,-4,-5172,-3125,-15449,S
99857,114033,6,-7,4,-5329,-3179,-15628,S
99956,114049,10,-3,-3,-5152,-3175,-15515,S
100038,114023,-3,-2,3,-5141,-3118,-15441,S
100120,114000,-4,-3,-5,-5300,-3167,-15281,S
100217,113997,4,-7,-2,-5297,-3209,-15372,S
100299,113982,5,-10,0,-5204,-3260,-15332,S
100381,113942,1,-2,1,-5201,-3150,-15448,S
100463,113948,-3,-1,6,-5251,-3275,-15513,S
100560,113958,-10,-5,3,-5325,-3157,-15361,S
100642,113895,-2,4,6,-5329,-3122,-15508,S
100724,113877,-9,-5,-3,-5224,-3131,-15397,S
100806,113828,-20,-13,-11,-5176,-3057,-15321,S
100903,113793,-10,7,-8,-5205,-3062,-15312,S
100985,113795,-6,-10,1,-5177,-3065,-15410,S
101067,113760,-2,-11,-5,-5227,-3096,-15377,S
101149,113789,-10,-12,4,-5299,-3238,-15501,S
101248,113757,8,-4,0,-5233,-3128,-15487,S
101330,113732,-8,-5,-1,-5424,-3122,-15556,S
101412,113769,-5,-3,2,-5178,-3035,-15408,S
101509,113709,4,-5,-2,-5325,-3161,-15303,S
101591,113662,5,2,0,-5300,-3008,-15431,S
101673,113642,0,-8,0,-5163,-3073,-15346,S
101755,113625,10,-8,6,-5178,-3023,-15314,S
101852,113619,0,2,-7,-5290,-3114,-15470,S
101934,113606,2,-1,0,-5113,-3225,-15389,S
102016,113623,6,-4,2,-5044,-3151,-15352,S
102098,113668,1,-7,10,-5233,-3189,-15354,S
102197,113682,-2,1,-3,-5164,-3108,-15354,S
102279,113729,-2,0,3,-5141,-3181,-15284,S
102361,113778,0,-1,4,-5136,-3150,-15435,S
102458,113804,-6,-1,3,-5163,-3189,-15409,S
102540,113795,6,-6,1,-5240,-3177,-15356,S
102622,113757,8,-2,5,-5280,-2942,-15192,S
102704,113760,-2,1,0,-5278,-3234,-15350,S
102801,113747,-14,-7,2,-5267,-3159,-15460,S
102883,113773,1,0,6,-5179,-3049,-15365,S
102965,113806,-8,3,8,-5229,-3200,-15372,S
103047,113801,-6,-9,-9,-5265,-3160,-15397,S
103146,113792,-13,-3,8,-5299,-3131,-15293,S
103228,113810,-7,-5,-1,-5165,-3319,-15391,S
103310,113757,-8,-6,0,-5220,-3205,-15581,S
103407,113793,5,-4,5,-5299,-3086,-15427,S
103489,113747,-13,17,-4,-5092,-3107,-15261,S
103571,113664,-3,-1,6,-5199,-3009,-15330,S
103653,113675,5,-7,-3,-5359,-3147,-15354,S
103750,113714,2,1,-2,-5212,-2982,-15339,S
103832,113683,1,-5,1,-5218,-3126,-15479,S
103914,113642,-8,-14,0,-5295,-3082,-15341,S
103996,113606,0,0,8,-5292,-3218,-15370,S
104093,113546,-10,-13,3,-5235,-3044,-15439,S
104175,113566,0,-8,2,-5202,-2966,-15390,S
104257,113482,-1,10,-2,-5166,-3008,-15367,S
104339,113477,-2,-8,-15,-5221,-3183,-15445,S
104438,113390,-4,-5,7,-5207,-3192,-15368,S
104520,113427,-3,4,6,-5365,-3189,-15248,S
104602,113430,-13,-8,8,-5049,-3095,-15317,S
104699,113449,-4,-11,7,-5301,-3162,-15337,S
104781,113442,3,1,0,-5123,-3124,-15390,S
104863,113434,6,-8,-4,-5195,-3151,-15394,S
104945,113465,-5,-6,-2,-5254,-3083,-15486,S
105042,113508,-7,-2,1,-5243,-2992,-15368,S
105124,113513,16,1,4,-5360,-3169,-15302,S
105206,113547,4,-17,-2,-5195,-3244,-15601,S
105288,113511,8,0,-8,-5319,-3256,-15483,S
105387,113523,15,-7,0,-5154,-3223,-15284,S
105469,113539,2,-1,5,-5322,-3151,-15446,S
105551,113523,-7,-1,2,-5313,-3127,-15491,S
105648,113497,-3,-7,3,-5386,-3060,-15408,S
105730,113516,-12,-11,2,-5284,-3218,-15393,S
105812,113560,-8,0,1,-5140,-3104,-15545,S
105894,113563,-2,-6,6,-5274,-3101,-15545,S
105991,113590,-8,2,1,-5262,-3012,-15343,S
106073,113548,-21,1,-2,-5282,-3191,-15420,S
106155,113500,-9,-5,-4,-5320,-2995,-15256,S
106237,113486,10,-4,-3,-5142,-3075,-15509,S
106334,113462,-9,5,1,-5144,-3119,-15389,S
106416,113511,-11,-6,-3,-5321,-2992,-15295,S
106498,113474,-1,2,14,-5183,-3200,-15479,S
106580,113506,-2,-9,-1,-5304,-3107,-15263,S
106679,113513,-9,-2,1,-5226,-3149,-15393,S
106761,113514,-2,-5,-4,-5238,-3074,-15464,S
106843,113541,1,-1,-2,-5173,-3168,-15503,S
106940,113554,-1,-5,7,-5115,-3048,-15429,S
107022,113517,2,-1,-2,-5264,-3029,-15257,S
107104,113569,-2,1,-6,-5317,-3112,-15507,S
107186,113574,7,-3,4,-5221,-2948,-15403,S
107283,113559,7,-15,7,-5236,-3050,-15350,S
107365,113567,16,5,4,-5128,-3074,-15401,S
107447,113558,0,-6,-1,-5167,-3058,-15384,S
107529,113549,-3,-4,-1,-5412,-3050,-15485,S
107628,113545,-11,-3,0,-5337,-3080,-15509,S
107710,113604,7,1,0,-5120,-3238,-15423,S
