time_ms,ir,ax,ay,az,gx,gy,gz,label
52024,127034,25,198,-35,3503,-12787,-10527,W
52121,126308,41,-99,-127,763,-13055,-11137,W
52203,126454,-128,101,-104,2876,-10509,-9354,W
52285,126720,-252,255,226,2588,-12377,-8834,W
52367,126631,-82,484,404,2029,-13000,-9358,W
52464,126605,-68,669,610,3134,-13322,-9698,W
52546,126847,-10,468,1267,2510,-16059,-11439,W
52628,126677,-204,314,149,2268,-12417,-10929,W
52710,127028,-116,524,-179,2012,-11089,-10989,W
52809,127125,-84,265,551,2323,-12086,-10862,W
52891,126378,-277,93,283,2892,-11863,-9678,W
52973,126757,-77,329,314,4185,-11751,-9508,W
53070,126934,62,347,383,4448,-12506,-10146,W
53152,126771,86,368,-50,3585,-12954,-9946,W
53234,126916,149,284,174,2674,-16217,-10858,W
53316,126715,455,292,242,933,-13812,-11222,W
53413,126986,39,233,94,4390,-10611,-10401,W
53495,126920,-524,36,210,-380,-16013,-12412,W
53577,126201,-163,142,18,2274,-11779,-10607,W
53659,126705,-317,300,332,3325,-10716,-7982,W
53741,126787,-275,305,553,1884,-13527,-8767,W
53838,126554,67,471,367,2542,-12915,-9205,W
53920,126627,8,560,565,2715,-14381,-11175,W
54002,126545,214,451,917,518,-15523,-12535,W
54084,126603,-15,528,-196,2008,-9032,-10520,W
54181,127047,36,454,359,58,-13974,-10986,W
54263,126432,233,277,435,1739,-11525,-9464,W
54345,126481,-14,406,545,3751,-10792,-9026,W
54427,126602,74,669,796,3037,-13016,-9139,W
54524,126593,166,552,351,3149,-14289,-9927,W
54606,126437,-208,342,200,-634,-19709,-11442,W
54688,126348,405,188,-304,-17,-12826,-9148,W
54770,126920,-10,99,-363,2749,-12807,-10054,W
54867,126654,-110,-47,-107,-415,-13538,-9556,W
54949,126370,-128,-27,11,2187,-11710,-8419,W
55031,126297,-67,250,154,2634,-12506,-7714,W
55113,126518,49,557,269,1437,-13881,-8213,W
55212,126602,134,738,527,2914,-15776,-10006,W
55294,126479,-4,518,1050,-151,-16893,-10752,W
55376,126408,-228,394,-260,1650,-10529,-8460,W
55473,126797,-120,352,320,-143,-14648,-9749,W
55555,126619,20,348,432,964,-12341,-8673,W
55637,126273,-74,390,389,3396,-11833,-8232,W
55719,126288,153,543,543,3160,-13319,-8523,W
55816,126440,159,457,231,2418,-14313,-9599,W
55898,126490,-343,273,142,-211,-19484,-11693,W
55980,126234,151,291,-184,619,-11762,-9138,W
56062,126824,-241,300,-121,2329,-12478,-8057,W
56144,126644,-319,37,102,-2446,-15858,-9484,W
56241,126658,-21,-73,193,1663,-11555,-9353,W
56323,126075,-61,365,414,2612,-11910,-8433,W
56405,126302,-18,619,479,1317,-14270,-8323,W
