time_ms,ir,ax,ay,az,gx,gy,gz,label
7823,121969,-5,2,9,6441,-11427,10341,S
7905,121960,6,3,-2,6505,-11448,10460,S
7987,121948,-23,-6,5,6333,-11531,10399,S
8084,121833,-8,-1,-3,6426,-11382,10579,S
8166,121840,-5,-1,6,6363,-11371,10317,S
8248,121843,11,1,-3,6413,-11463,10427,S
8330,121870,-9,-7,9,6315,-11358,10447,S
8427,121894,3,7,-14,6313,-11449,10438,S
8509,121873,1,1,-1,6315,-11483,10363,S
8591,121897,-4,0,5,6363,-11562,10430,S
8673,121901,-8,7,0,6436,-11424,10485,S
8772,121908,-1,2,4,6434,-11419,10451,S
8854,121923,-3,9,3,6366,-11397,10337,S
8936,121932,-6,8,-6,6367,-11358,10505,S
9033,121879,13,7,-7,6369,-11314,10486,S
9115,121829,-12,-3,-3,6450,-11389,10384,S
9197,121830,13,-1,2,6225,-11313,10471,S
9279,121848,5,4,5,6397,-11481,10428,S
9376,121890,6,-4,-1,6422,-11428,10357,S
9458,121813,-9,-5,-1,6396,-11352,10343,S
9540,121834,2,-2,6,6237,-11321,10459,S
9622,121868,3,4,2,6436,-11498,10477,S
9719,121888,0,-5,0,6503,-11347,10466,S
9801,121883,-10,-9,3,6336,-11489,10350,S
9883,121875,-12,5,8,6331,-11330,10507,S
9965,121805,12,4,5,6346,-11396,10286,S
10047,121817,-5,-11,3,6356,-11423,10578,S
10144,121791,-6,-9,4,6246,-11382,10326,S
10226,121823,-13,-7,3,6333,-11302,10362,S
10308,121863,-4,-7,0,6336,-11435,10537,S
10390,121833,-11,-8,-2,6436,-11600,10467,S
10487,121838,1,-8,-3,6428,-11409,10480,S
10569,121844,0,-1,-2,6468,-11448,10475,S
10651,121884,-5,-3,-2,6495,-11482,10461,S
10733,121875,-7,-4,-2,6430,-11401,10416,S
10830,121917,-11,0,0,6490,-11263,10396,S
10912,121776,-4,6,-7,6543,-11425,10282,S
10994,121799,-2,-11,-3,6441,-11464,10556,S
11076,121808,-1,0,4,6353,-11445,10380,S
11173,121856,1,-3,7,6333,-11385,10576,S
11255,121806,-3,6,0,6504,-11425,10407,S
11337,121847,-10,-4,7,6429,-11451,10455,S
11419,121824,-2,3,-7,6365,-11479,10464,S
11516,121843,-14,8,6,6411,-11353,10377,S
11598,121835,-7,-6,-2,6539,-11548,10472,S
11680,121813,5,-5,0,6437,-11462,10264,S
11762,121846,-6,-8,1,6368,-11435,10516,S
11861,121836,-11,-12,4,6268,-11417,10368,S
11943,121744,7,-7,5,6389,-11387,10358,S
12025,121752,-7,-9,-2,6474,-11524,10369,S
12122,121796,-5,-4,-1,6419,-11397,10538,S
12204,121760,-9,-1,-4,6530,-11476,10590,S
12286,121762,-7,-7,1,6360,-11441,10380,S
12368,121760,-2,-6,4,6413,-11413,10356,S
12465,121811,-8,0,-4,6465,-11364,10471,S
12547,121806,-1,-2,-4,6363,-11433,10467,S
12629,121782,-8,-6,-2,6307,-11213,10361,S
12711,121832,3,2,7,6405,-11361,10510,S
12810,121762,6,6,-5,6216,-11317,10445,S
12892,121704,-8,-4,1,6332,-11382,10640,S
12974,121724,0,-6,-2,6363,-11502,10442,S
13071,121737,-4,2,-6,6368,-11507,10434,S
13153,121720,-1,-4,6,6299,-11368,10447,S
13235,121693,-12,-3,-3,6429,-11412,10575,S
13317,121726,-5,-8,-1,6441,-11425,10380,S
13414,121773,-9,-3,0,6436,-11358,10461,S
13496,121775,1,-4,1,6485,-11366,10382,S
13578,121759,-5,-5,-3,6325,-11505,10527,S
13660,121805,-10,-1,9,6426,-11412,10374,S
13759,121688,3,0,2,6366,-11486,10351,S
13841,121665,4,-11,19,6383,-11310,10458,S
13923,121695,-4,-7,-2,6289,-11435,10654,S
14020,121732,-7,2,10,6492,-11413,10408,S
14102,121704,-2,2,4,6501,-11450,10473,S
14184,121692,-7,-7,6,6309,-11435,10427,S
14266,121717,-5,2,-3,6346,-11435,10493,S
14363,121755,0,-8,-5,6323,-11600,10387,S
