time_ms,ir,ax,ay,az,gx,gy,gz,label
56081,120273,9,-2,4,3472,-14927,6543,S
56178,120278,4,-8,-1,3222,-14954,6504,S
56260,120332,-10,-12,8,3381,-15122,6541,S
56342,120287,-5,4,0,3418,-15154,6760,S
56424,119934,6,10,0,3406,-15083,6471,S
56521,120084,2,2,-3,3304,-15060,6571,S
56603,120203,11,-7,-8,3279,-15161,6557,S
56685,120331,-11,-5,3,3269,-14966,6759,S
56767,120402,-6,-4,-1,3429,-14974,6727,S
56866,120455,-5,9,-2,3334,-15027,6688,S
56948,120553,2,-2,6,3252,-15031,6651,S
57030,120630,-2,-12,5,3244,-14980,6662,S
57127,120724,5,0,0,3398,-15146,6600,S
57209,120782,-17,5,24,3352,-15015,6528,S
57291,120700,2,2,1,3300,-15016,6682,S
57373,120529,5,-7,9,3327,-14995,6493,S
57470,120538,8,-14,4,3397,-15113,6573,S
57552,120543,2,-2,3,3457,-15100,6747,S
57634,120522,1,-2,4,3355,-15042,6626,S
57716,120510,-3,-11,3,3395,-14977,6748,S
57798,120559,-3,-6,5,3436,-15028,6580,S
57895,120617,3,-18,0,3342,-15111,6666,S
57977,120614,2,-9,-5,3336,-14935,6652,S
58059,120670,2,1,8,3291,-15036,6753,S
58141,120731,-1,16,12,3226,-15044,6572,S
58238,120331,-4,13,-7,3291,-15150,6743,S
58320,120338,-5,-3,-2,3264,-15149,6745,S
58402,120402,-4,-17,10,3390,-15137,6652,S
58484,120455,-10,-5,6,3286,-14994,6849,S
58581,120414,-9,-1,1,3415,-15039,6748,S
58663,120405,-11,-13,4,3213,-15123,6599,S
58745,120430,1,-1,4,3165,-15025,6650,S
58827,120438,0,-7,-10,3202,-15159,6412,S
58924,120438,12,-6,5,3303,-15018,6626,S
59006,120409,-6,2,-6,3382,-15076,6606,S
59088,120402,-2,12,11,3206,-15100,6531,S
59170,120084,-16,3,-10,3254,-15111,6682,S
59269,120013,3,-15,7,3312,-15091,6731,S
59351,120074,12,-10,2,3216,-15044,6598,S
59433,120183,1,-2,-2,3221,-15068,6574,S
59530,120217,2,-4,-5,3259,-15073,6646,S
59612,120219,-6,6,2,3324,-15099,6615,S
59694,120262,4,-13,-4,3355,-14863,6643,S
59776,120296,8,-8,-8,3397,-15004,6787,S
59873,120248,-2,5,-1,3410,-14982,6625,S
59955,120348,-1,-9,7,3291,-14974,6740,S
60037,120311,1,0,2,3213,-15024,6564,S
60119,120068,-14,21,-4,3335,-14976,6676,S
60218,119887,-3,3,3,3293,-15084,6526,S
60300,120011,0,-2,0,3389,-15032,6635,S
60382,120008,-8,8,-9,3353,-15137,6650,S
60479,120100,-3,-6,-2,3350,-15117,6696,S
60561,120145,-3,-4,7,3461,-15129,6696,S
60643,120190,11,-1,0,3284,-15083,6416,S
60725,120164,7,-9,-6,3337,-15085,6639,S
60822,120206,11,-11,-6,3209,-15022,6740,S
60904,120286,11,8,2,3294,-15010,6621,S
60986,120268,-7,16,6,3236,-15038,6578,S
61068,119898,4,8,5,3256,-15114,6489,S
61167,119813,-4,0,4,3267,-15083,6806,S
61249,119962,-2,-6,-9,3251,-15140,6782,S
61331,120086,5,-6,1,3317,-14979,6564,S
