time_ms,ir,ax,ay,az,gx,gy,gz,label
289500,116230,478,704,1059,8923,-20245,14445,M
289581,115888,1253,-387,1581,2664,-5904,6821,M
289662,116008,-829,-2952,537,-223,-3088,4506,M
289761,114732,-1577,-802,-77,-1320,-17194,30705,M
289843,114253,437,2064,149,-1386,-17827,20146,M
289925,114400,1359,1559,-479,994,-5720,3371,M
290006,114934,-1131,-320,-2004,3254,-3977,4740,M
290103,115699,1513,833,-109,10626,-16528,20594,M
290184,115603,713,131,1534,6813,-7425,12002,M
290265,115896,-278,-1702,1316,47,-461,3079,M
290347,115476,-546,-3218,195,2896,-6495,12646,M
290429,114395,-1495,199,40,633,-15734,32767,M
290511,113766,625,2258,161,-815,-9838,10015,M
290592,114000,864,1109,-874,531,-3104,698,M
290689,114845,-561,978,-1272,18304,-16472,20688,M
290771,115395,-565,1019,557,11949,-18718,19052,M
290852,115173,264,-249,1494,4352,-5901,5728,M
290933,116022,201,-2719,651,154,-2710,4531,M
291015,115019,-1675,-1607,248,5460,-13036,27695,M
291114,113482,-542,1607,93,-2400,-17894,15445,M
291196,113221,775,1128,-811,1384,-5103,-491,M
291277,113658,-1053,-478,-2512,7574,-4537,3006,M
291359,114221,2226,764,573,14549,-16015,24237,M
291440,114095,-219,158,1477,7887,-10420,9671,M
291521,114645,-69,-1165,1378,634,-2240,773,M
291618,115651,-650,-1814,395,4364,-11900,21571,M
291700,114266,14,996,229,1129,-17677,27407,M
291782,113250,844,1626,-20,-73,-7525,7041,M
291864,113889,-30,298,-1389,136,-4586,202,M
291961,115188,-896,980,-692,14467,-23260,17245,M
292043,114248,-1621,231,867,8178,-17715,13143,M
292124,114591,1576,-369,1871,4260,-4448,5060,M
292205,115740,234,-2515,162,-449,-7370,6112,M
292286,115527,-882,-901,-152,-1776,-18010,26123,M
292368,113449,864,1562,76,-2631,-18826,21203,M
292449,112967,1305,974,-946,1092,-4097,2057,M
292530,113323,-1948,-855,-2645,4831,-3237,1464,M
292627,113904,512,442,312,16810,-14104,19193,M
292708,113896,-60,289,1695,6176,-9905,8944,M
292789,114516,582,-1065,1543,-347,-2464,4048,M
292871,115577,-975,-2281,416,2547,-5962,10475,M
292953,114928,-977,974,301,87,-16280,28090,M
293034,113254,1811,2343,397,-1101,-11455,11353,M
293115,113336,191,692,-1264,184,-4447,1247,M
293196,114173,-671,-48,-2048,11660,-10911,13983,M
293277,115015,-136,506,-485,7970,-18387,19238,M
293359,114607,1343,-332,879,5831,-9161,9897,M
293456,115285,-530,-3185,480,-49,-553,4135,M
293538,115768,-1261,-590,718,2769,-15312,31331,M
293620,114135,1126,1451,324,665,-14630,18468,M
293702,113215,702,1127,-559,-191,-4424,973,M
293783,113546,-1971,-567,-2798,2216,-5101,1530,M
293880,114838,252,1021,-209,16225,-17973,21437,M
293961,114303,646,945,1775,8898,-8066,8851,M
294042,114883,103,-942,1592,-654,836,2890,M
294124,116297,-953,-2346,783,-815,-4956,13275,M
294206,116635,-611,1234,650,-3736,-15877,29916,M
294288,114410,1058,2694,287,-4190,-14393,13052,M
294385,114227,10,311,-1864,1999,-4033,4144,M
294467,115541,-353,389,-1530,19302,-13937,20744,M
294549,115735,869,545,785,11073,-18528,19512,M
294631,115321,-620,-772,1494,1269,-1725,7837,M
294728,116820,-729,-3583,257,-860,-4100,6950,M
294810,117331,-1741,-988,110,-5084,-18286,27123,M
294892,114563,1211,2369,652,-2821,-15282,19254,M
294974,113757,1354,1780,-447,1931,-5985,3869,M
295073,114343,-1146,133,-1772,10833,-9103,6313,M
295155,115778,610,536,444,8830,-16515,24688,M
295236,115940,264,-16,953,5664,-8248,8993,M
295318,115891,-16,-2115,381,651,-2137,3217,M
295415,116893,-939,-1487,156,4438,-14237,24031,M
295497,115934,43,1295,548,-1414,-18243,22552,M
295578,114266,1177,1756,349,-3112,-7695,6621,M
295659,114118,-759,130,-1189,-504,-6507,1763,M
295741,114955,761,1343,-354,13508,-19216,23286,M
295823,115883,52,823,514,6497,-16940,16942,M
295920,115835,597,-439,949,2219,-2520,4468,M
296002,117167,-1032,-3011,186,-374,-6588,8139,M
296084,117819,-1426,-1006,271,-601,-16341,31777,M
296166,115439,784,1416,-36,-4218,-14581,15878,M
296263,114142,693,691,-582,-752,-3772,2103,M
296345,114563,-1008,-448,-1527,1833,-7863,5167,M
296427,115438,1135,1610,395,7684,-17208,25666,M
296508,115228,188,993,1073,7844,-12040,11321,M
296589,115458,338,-438,1140,2513,-3561,4056,M
296671,116781,-936,-2636,34,1018,-6586,9078,M
296752,117501,-1869,-486,178,-4458,-15265,29824,M
296849,114155,1479,1658,294,-6560,-13103,13056,M
296930,114469,515,399,-825,-2554,-6028,3952,M
297012,115333,-1313,-612,-1878,4411,-9566,6595,M
297094,118061,1010,1114,216,5484,-16337,20059,M
297175,118338,-404,536,925,6915,-8690,9653,M
297257,117925,-271,-1214,648,1512,-1535,4819,M
297354,118340,-1544,-2335,-494,-11,-13362,12102,M
297436,118283,-1715,660,186,-5933,-26393,22585,M
297518,116096,1210,1926,683,-3232,-14301,7926,M
297599,116847,-774,416,-894,2087,-4781,1429,M
297680,117819,-4544,-405,-1382,11779,-14407,1028,M
297762,118650,-384,94,820,5994,-21356,3083,M
297859,118744,-1501,-1002,1198,2814,-8650,-2741,M
297941,118668,-1822,-1330,-1259,1632,-8299,-2557,M
298023,118813,-1951,-846,-1227,1855,-22795,-3296,M
298105,118125,188,395,1313,-4258,-31624,-4359,M
298202,116543,2219,731,933,719,-17981,-2046,M
298284,117618,6871,294,-1246,-3599,-5628,-7267,M
298366,117958,-174,973,-152,9496,-32768,13700,M
298448,117364,475,333,1027,4738,-18497,10948,M
298530,117650,3455,652,1584,10063,-4145,5583,M
298628,118260,-876,-2752,123,71,-3709,4324,M
298710,117310,-1209,111,-56,-6674,-15392,30175,M
298792,115460,943,2386,542,-8586,-14129,15202,M
298873,115712,1125,1441,-497,-4654,-7705,7252,M
298970,117185,-875,-886,-1986,-2477,-7978,8607,M
299052,117541,656,674,-63,-1575,-16619,22729,M
299134,117055,1583,682,1061,5655,-13700,12837,M
299216,117591,105,-1137,796,4661,-1212,291,M
299313,116899,-232,-2647,435,6626,-10524,14976,M
299395,116388,-2091,200,-111,-4850,-13145,27037,M
299477,116924,807,1974,148,-6326,-8016,14033,M
299558,117612,464,102,-910,-2063,-4114,3740,M
299640,118103,-535,-669,-1273,4147,-11644,13976,M
299739,118365,-45,408,507,4418,-16255,22757,M
299820,118307,87,687,1205,4387,-7464,8474,M
299901,118010,-524,-1910,518,-927,-257,1615,M
299983,117391,-1243,-1440,728,1257,-7871,20399,M
300065,116951,-849,1065,227,-7850,-19452,24468,M
300162,116597,1266,1607,58,-1627,-6988,8690,M
300244,117733,-705,-502,-1341,-1579,-7628,4576,M
300326,118309,184,97,-1454,4711,-17371,24031,M
300408,118023,836,737,-109,3625,-15591,18831,M
300489,116278,1051,472,1036,2416,-5449,5680,M
300586,116255,-39,-2409,596,237,-3045,6251,M
300668,117428,-563,-1369,618,-2560,-8166,26035,M
300750,116857,163,997,257,-905,-12298,27514,M
300832,115879,583,1007,-124,-2851,-6504,6016,M
300929,116805,-812,-643,-1596,-109,-6095,5270,M
301011,117781,-223,704,-656,6225,-17386,23432,M
301093,117119,259,711,449,9848,-11583,15963,M
301174,115051,1100,356,1430,3275,-3815,5323,M
301255,115994,-777,-2611,421,-1924,-4311,4880,M
301337,117326,-1850,78,163,-8189,-17151,31958,M
301434,116653,1108,1373,372,-3561,-11154,15698,M
301516,116798,-101,953,-413,1406,-2074,4185,M
301598,117486,-530,-26,-2334,2259,-5915,4688,M
301680,117721,-428,699,-264,599,-29436,20876,M
301762,116542,321,73,862,8722,-12994,16712,M
301860,115524,760,-937,1382,1223,-1584,1483,M
301942,116249,-819,-2639,27,2334,-6317,7004,M
302024,116597,-1806,-92,-539,-7004,-14336,26605,M
302121,114872,1268,1624,450,-1414,-9723,13472,M
302203,115323,336,406,-587,743,-935,1959,M
302284,116557,-882,-254,-1502,10266,-7718,12112,M
302366,116441,80,546,79,3465,-18407,19819,M
302447,114456,1523,704,1426,4179,-7657,9813,M
302528,114911,-701,-1380,580,-737,-2526,3758,M
302610,116190,-1447,-859,430,401,-14846,26490,M
302707,115552,935,905,374,-2484,-15123,24787,M
302789,115057,643,461,-762,-697,-1224,3095,M
302871,115857,-645,-1016,-1805,1017,-3590,1201,M
302953,118056,-1298,669,-611,386,-20812,25104,M
303050,114890,761,971,1415,3401,-10280,9133,M
