time_ms,ir,ax,ay,az,gx,gy,gz,label
449115,120479,2538,-773,1002,1287,-16570,-248,W
449197,120760,-38,-758,899,-1152,-14028,1201,W
449296,120012,-1448,-681,365,-2328,-17300,796,W
449378,118484,-2262,-655,-28,-1854,-18446,-1782,W
449460,118445,-1170,-636,-59,-2081,-18171,-3695,W
449557,118692,-302,-576,-154,-1212,-13664,-5081,W
449639,119063,-447,-572,-140,-1026,-16320,-4952,W
449721,119361,-335,-533,-133,-1213,-15338,-5612,W
449803,119821,-320,-423,-234,-598,-15096,-5742,W
449902,120140,31,-262,-237,-785,-15028,-6554,W
449984,120320,-48,-70,-204,-626,-15312,-6371,W
450066,120033,35,-118,-370,585,-14765,-6433,W
450163,119836,4,-125,-383,1375,-15251,-6982,W
450245,120096,129,-73,-284,1314,-16014,-7352,W
450327,120167,-102,-158,-329,799,-17583,-5886,W
450409,120087,149,-225,-490,867,-15362,-6535,W
450508,120312,266,-150,-502,1404,-13252,-5510,W
450590,120292,-98,-266,-267,1661,-14907,-4990,W
450672,120448,-646,-184,-13,1405,-20516,-6040,W
450769,120248,376,61,-188,1970,-14682,-5414,W
450851,119896,-170,186,63,3119,-13987,-5481,W
450933,119959,-37,371,244,2862,-15938,-5931,W
451015,120156,48,491,317,3166,-15533,-5945,W
451112,120168,-49,376,363,3375,-14683,-5971,W
451194,120194,-349,275,333,3406,-15451,-6147,W
451276,120186,-385,349,535,2862,-18440,-7005,W
451358,120166,186,735,534,1851,-17715,-6354,W
451440,120333,71,457,53,1352,-12041,-6210,W
451537,120651,-672,499,-96,-178,-14236,-6499,W
451619,120053,-86,652,10,-1026,-17807,-7674,W
451701,120302,233,432,-129,1472,-11882,-8379,W
451783,120677,-313,140,114,2411,-13165,-7640,W
451880,120521,18,55,257,1687,-14732,-6651,W
451962,120610,149,-11,189,2288,-15148,-7316,W
452044,120688,125,-53,42,2272,-14418,-7700,W
452126,120769,78,-69,-78,2925,-14405,-8299,W
452223,120885,103,-133,-115,3546,-14426,-7891,W
452305,120397,102,-222,-160,3247,-14862,-8098,W
452387,120204,134,-369,-334,3579,-13475,-8440,W
452469,120501,-47,-596,-144,2963,-19243,-8085,W
452568,120358,264,-193,-428,244,-17494,-4481,W
452650,120614,364,24,-657,2806,-12784,-3204,W
452732,120785,-162,157,-366,2458,-17959,-4244,W
452829,120593,521,448,-443,3457,-15996,-3835,W
452911,120798,280,368,-113,4660,-14114,-3581,W
452993,120876,251,168,139,5577,-14657,-3851,W
453075,120210,-8,0,212,5980,-14212,-4537,W
453174,119699,-292,-180,158,7105,-14540,-4831,W
453256,119946,-322,-229,216,6892,-15994,-4467,W
453338,120016,-308,-365,264,6130,-16672,-5333,W
453435,119928,-102,-344,550,2655,-17106,-5529,W
