time_ms,ir,ax,ay,az,gx,gy,gz,label
140477,116501,30,13,-2,-1845,-15828,-4577,R
140559,115849,-8,6,-5,-2097,-15873,-4464,R
140641,115935,26,7,9,-1991,-16039,-4385,R
140738,116096,-14,-10,-9,-1999,-16134,-4255,R
140820,116092,-44,-8,-7,-2089,-15982,-4492,R
140902,116162,52,11,10,-2064,-15912,-4599,R
140984,116328,-9,-4,-1,-1934,-15919,-4450,R
141081,116507,-6,-9,3,-1899,-15991,-4256,R
141163,116626,0,7,-6,-1874,-15975,-4372,R
141245,116776,-21,7,13,-1899,-15936,-4386,R
141327,116581,-4,-1,-9,-1808,-16001,-4350,R
141426,115818,-27,-12,3,-2076,-15955,-4354,R
141508,116017,10,-4,9,-1911,-16014,-4389,R
141590,116211,-18,-2,-4,-1940,-16025,-4324,R
141687,116242,5,1,3,-1991,-16042,-4411,R
141769,116361,15,4,-4,-1970,-15981,-4440,R
141851,116478,4,-4,0,-2130,-15986,-4176,R
141933,116569,1,-6,7,-2083,-15955,-4495,R
142032,116588,-16,-6,-5,-2094,-15959,-4343,R
142114,116734,-2,3,2,-1952,-16006,-4464,R
142196,116479,-9,-1,9,-2035,-15968,-4258,R
142293,115788,-23,-4,-4,-1807,-15969,-4295,R
142375,115983,-14,-14,13,-1964,-15943,-4427,R
142457,116197,-16,-7,5,-2043,-15939,-4448,R
142539,116212,11,-8,9,-1997,-15836,-4323,R
142636,116386,-27,-15,7,-2108,-15981,-4384,R
142718,116488,-6,-10,5,-1921,-15946,-4493,R
142800,116573,-22,-15,-1,-2027,-15862,-4507,R
142882,116651,-5,-4,-1,-2075,-15955,-4625,R
142981,116731,-8,-1,-5,-2093,-15887,-4365,R
143063,116445,-19,-9,-2,-1964,-16002,-4552,R
143145,115933,-27,-11,-3,-2061,-15859,-4463,R
143242,116198,3,-16,3,-1989,-15832,-4505,R
143324,116324,-11,-8,5,-1993,-15935,-4698,R
143406,116340,-23,-8,9,-1992,-15745,-4394,R
143488,116469,7,-19,4,-1955,-15883,-4505,R
143585,116625,-15,-12,3,-2018,-15908,-4491,R
143667,116715,1,-1,-8,-1920,-15977,-4622,R
143749,116767,-6,-4,-10,-1978,-15957,-4576,R
143831,116879,28,9,3,-2009,-15948,-4643,R
143913,116275,4,3,-3,-1969,-15903,-4564,R
144010,116072,-3,-2,1,-1971,-15806,-4531,R
144092,116316,2,-7,-3,-1961,-15860,-4429,R
144174,116368,10,3,-5,-1944,-15881,-4461,R
144256,116411,8,6,5,-1974,-15844,-4387,R
144353,116523,-3,2,3,-2068,-16001,-4560,R
144435,116649,9,3,-1,-2044,-15949,-4519,R
144517,116691,5,7,1,-1981,-16041,-4502,R
144599,116787,-6,1,-11,-1952,-15949,-4585,R
144696,116465,-12,-11,-4,-1990,-16002,-4415,R
144778,115934,1,-1,2,-1938,-15875,-4441,R
144860,116091,26,-4,-3,-2020,-15948,-4449,R
144942,116284,-3,-9,0,-1983,-15814,-4440,R
145039,116259,14,0,-3,-2038,-15810,-4470,R
145121,116438,10,-3,3,-1888,-16039,-4467,R
145203,116530,7,2,-2,-1898,-15949,-4441,R
145285,116602,6,-2,11,-1965,-16005,-4480,R
145367,116665,4,1,1,-1981,-15812,-4417,R
145464,116694,-9,15,6,-1907,-16034,-4503,R
145546,116226,-3,6,-10,-1956,-15842,-4390,R
145628,115874,2,-11,1,-1753,-16051,-4506,R
145710,116119,-6,-3,-3,-1930,-16128,-4460,R
145807,116185,4,-5,5,-1893,-15988,-4378,R
145889,116273,-17,-3,13,-1955,-15953,-4425,R
145971,116403,-2,-8,1,-2018,-15894,-4321,R
146053,116485,-30,-8,-7,-2061,-15945,-4545,R
146150,116584,-19,-5,3,-1909,-15856,-4323,R
146232,116596,1,-3,7,-1983,-15950,-4525,R
146314,116107,-18,-4,-13,-1957,-15856,-4468,R
146396,115619,-2,1,1,-2045,-16091,-4461,R
146495,115826,-5,-6,2,-2019,-15915,-4503,R
146577,116061,9,-3,5,-1795,-15930,-4528,R
146659,116102,17,0,2,-2057,-15842,-4447,R
146756,116277,3,1,7,-1965,-15845,-4460,R
146838,116372,1,-2,5,-1987,-15949,-4548,R
146920,116406,9,3,-6,-1910,-15910,-4280,R
147002,116531,13,-2,-8,-1978,-16019,-4366,R
147099,116340,7,-5,-3,-1998,-15914,-4294,R
147181,115533,0,-4,5,-2129,-15887,-4445,R
147263,115637,9,-6,7,-1841,-15878,-4475,R
147345,115933,-7,-6,-9,-1967,-16010,-4392,R
147427,115975,4,0,-4,-1901,-15812,-4462,R
147524,116088,-12,-3,5,-1969,-15943,-4506,R
147606,116485,10,-3,2,-1876,-15981,-4339,R
147688,116336,-7,-6,0,-1944,-15958,-4363,R
147770,116363,2,-10,15,-1885,-15793,-4412,R
147867,116463,10,6,1,-2119,-15917,-4546,R
147949,115985,-3,-14,9,-1929,-15957,-4357,R
148031,115306,4,-14,-4,-1947,-15997,-4232,R
148113,115538,13,-3,2,-1983,-15956,-4288,R
148210,115894,-1,-3,-3,-1802,-15807,-4392,R
148292,115943,-18,-10,5,-2067,-15891,-4414,R
148374,116117,-9,-10,8,-2030,-16035,-4419,R
148456,116291,-34,-13,5,-2031,-16052,-4363,R
148555,116349,-30,-12,0,-2036,-15987,-4310,R
148637,116506,-5,-9,2,-1952,-15973,-4518,R
148719,116573,-14,-8,4,-1963,-15868,-4441,R
148816,115501,-9,-2,15,-2053,-15821,-4522,R
148898,115536,-8,-8,7,-1914,-15914,-4574,R
148980,115896,-9,-10,-1,-1962,-15904,-4339,R
149062,115995,4,-4,8,-1956,-15906,-4277,R
149159,116119,-14,-5,8,-1947,-15920,-4593,R
149241,116285,-14,-8,8,-2156,-15846,-4610,R
149323,116404,-12,-13,-1,-2121,-15927,-4468,R
149405,116446,-8,-6,3,-1985,-15926,-4597,R
149504,116525,7,-5,3,-1978,-15859,-4575,R
149586,115845,3,7,-8,-1914,-15811,-4460,R
149668,115428,-18,-4,-13,-2079,-16003,-4714,R
149765,115860,13,-1,-4,-1893,-15933,-4595,R
149847,115995,17,-3,-9,-1990,-15980,-4547,R
149929,116049,16,-14,-4,-2118,-15972,-4553,R
150011,116235,9,-17,-16,-2060,-15932,-4428,R
150110,116368,-68,-31,-24,-2164,-15898,-4454,R
150192,116455,-206,-90,-48,-1858,-15670,-4522,R
150274,116522,75,-119,-103,-1720,-15975,-4886,R
150371,115802,62,-96,-68,-2019,-15844,-4686,R
150453,115386,20,-112,-84,-1751,-15861,-4573,R
150535,115690,213,-36,-6,-1580,-16178,-4073,R
150617,115888,559,-17,-70,-1496,-16420,-3911,R
150714,115949,347,-62,-76,-1587,-16079,-3007,R
150796,116093,485,-58,-31,-1409,-16824,-2936,R
150878,116102,506,-3,-84,-1376,-16495,-1929,R
150960,116192,358,20,0,-1457,-16379,-638,R
151042,116273,146,-31,-36,-1837,-16520,-460,R
151139,116178,161,-12,-27,-928,-16442,-521,R
151221,115068,112,6,28,-1407,-16592,-83,R
151303,115075,114,11,11,-1249,-16627,-148,R
151384,115417,189,43,12,-1541,-16476,293,R
151466,115731,85,6,30,-1595,-16426,571,R
151563,115868,49,6,0,-1348,-16724,456,R
