time_ms,ir,ax,ay,az,gx,gy,gz,label
328173,124485,6,-8,-2,4368,-2979,-15737,R
328270,124511,26,-12,5,4355,-2834,-15799,R
328352,124508,6,3,2,4341,-2892,-15877,R
328434,124524,0,-9,3,4436,-3082,-15830,R
328516,124516,12,-13,7,4352,-2846,-15706,R
328613,124546,-1,-3,1,4446,-2979,-15876,R
328695,124553,12,-19,11,4390,-2871,-15801,R
328777,124560,2,-5,-4,4357,-2899,-15716,R
328859,124586,6,-11,-1,4361,-2893,-15778,R
328956,124603,-10,-10,-1,4346,-2918,-15812,R
329038,124628,-2,-4,14,4349,-2995,-15811,R
329120,124678,0,-7,2,4440,-2915,-15689,R
329202,124722,-8,-5,8,4286,-3002,-16001,R
329299,124659,15,-2,2,4379,-2925,-15895,R
329381,124580,3,0,-2,4272,-3025,-15861,R
329463,124573,-2,-11,4,4430,-2996,-15826,R
329545,124562,-19,-4,-7,4296,-3065,-15938,R
329644,124559,7,1,6,4269,-2988,-15706,R
329726,124575,-11,4,3,4397,-2848,-15987,R
329808,124620,-15,-12,-3,4261,-3015,-15775,R
329905,124619,-2,-1,2,4398,-2951,-15931,R
329987,124602,-19,4,-5,4417,-3001,-15769,R
330069,124619,14,-13,10,4284,-3003,-15853,R
330151,124594,-9,-22,-10,4469,-2970,-15843,R
330248,124600,-12,-11,0,4323,-2861,-15737,R
330330,124574,-10,-9,5,4255,-2909,-15782,R
330412,124584,-6,1,5,4203,-2994,-15826,R
330494,124591,-20,-21,4,4237,-2882,-15758,R
330591,124598,2,-9,1,4255,-2998,-15831,R
330673,124494,5,-2,9,4382,-2886,-15778,R
330755,124452,10,-14,5,4151,-2840,-16016,R
330837,124493,-13,0,-2,4167,-2883,-15702,R
330936,124487,-2,12,-7,4276,-2984,-15636,R
331018,124470,-7,-1,3,4305,-3106,-15853,R
331100,124474,-1,-3,0,4264,-2903,-15778,R
331197,124488,8,1,-3,4319,-3101,-15937,R
331279,124463,4,2,-1,4296,-2941,-15826,R
331361,124466,1,6,-4,4283,-2880,-15968,R
331443,124476,2,-5,8,4146,-2994,-15776,R
331540,124553,-9,4,1,4227,-2952,-15687,R
331622,124546,3,-10,-2,4413,-3001,-16022,R
331704,124566,-7,2,-8,4255,-2804,-15721,R
331786,124586,12,0,8,4296,-2959,-15837,R
331885,124471,-7,-1,-2,4485,-3005,-15801,R
331967,124358,16,3,6,4219,-2872,-15840,R
332049,124331,-7,7,4,4291,-3068,-15850,R
332146,124336,-7,1,7,4383,-3044,-15999,R
332228,124404,-5,2,-2,4256,-2939,-15928,R
332310,124364,-22,3,5,4309,-2922,-15883,R
332392,124388,6,-5,1,4423,-2879,-15750,R
332489,124411,-4,3,0,4192,-3065,-15760,R
332571,124492,-1,7,1,4335,-3158,-15687,R
332653,124521,4,-3,15,4393,-2902,-15772,R
332735,124559,10,7,4,4316,-2988,-15799,R
