time_ms,ir,ax,ay,az,gx,gy,gz,label
2677121,122732,4,-3,-1,-1168,-8541,-14383,S
2677203,122724,3,-3,10,-991,-8460,-14249,S
2677285,122762,-2,-2,-9,-1021,-8598,-14164,S
2677367,122785,-32,-6,12,-947,-8526,-14352,S
2677464,122860,-1,-5,9,-1125,-8540,-14209,S
2677546,122834,-15,3,-6,-984,-8675,-14264,S
2677628,122856,-7,-2,4,-1185,-8579,-14540,S
2677710,122801,7,-5,-10,-1069,-8665,-14102,S
2677807,122787,-33,-10,10,-1003,-8598,-14311,S
2677889,122805,-7,-8,-16,-976,-8720,-14308,S
2677971,122795,9,-2,-17,-1127,-8595,-14518,S
2678053,122850,22,-13,12,-1122,-8520,-14088,S
2678135,122866,4,-4,8,-1168,-8564,-14284,S
2678232,122848,3,-13,3,-1291,-8449,-14227,S
2678314,122906,8,-1,0,-1071,-8595,-14401,S
2678396,122894,11,-5,8,-1042,-8540,-14202,S
2678478,122862,-12,-4,6,-838,-8575,-14244,S
2678575,122766,-10,-3,-4,-1183,-8524,-14093,S
2678657,122870,-30,-2,1,-1100,-8640,-14225,S
2678739,122864,-61,7,-9,-1058,-8344,-14283,S
2678821,122912,-95,-4,-8,-976,-8465,-14462,S
2678918,122912,58,-11,6,-1003,-8083,-14303,S
2679000,122900,120,-14,17,-1645,-8102,-14322,S
2679082,122915,26,-4,-21,-1291,-8712,-14189,S
2679164,122915,3,-10,-13,-919,-8416,-14196,S
2679261,122906,7,-6,17,-1066,-8871,-14378,S
2679343,122871,10,-2,-7,-1077,-8558,-14184,S
2679425,122902,31,-6,16,-1107,-8680,-14233,S
2679507,122887,12,1,-12,-1210,-8798,-14143,S
2679606,122884,-8,-5,1,-1033,-8744,-14165,S
2679688,122833,24,-4,2,-1063,-8692,-14428,S
2679770,122847,16,-10,6,-1094,-8749,-14132,S
2679867,122818,-9,-13,1,-1097,-8681,-14167,S
2679949,122782,-7,8,-1,-959,-8818,-14225,S
2680031,122792,-4,-5,3,-1120,-8746,-14278,S
2680113,122816,-2,-6,3,-1079,-8726,-14214,S
2680210,122855,5,-3,3,-1166,-8732,-14062,S
2680292,122839,-16,-1,2,-1167,-8824,-14293,S
2680374,122855,-2,1,0,-1152,-8617,-14221,S
2680456,122888,13,-6,3,-1097,-8745,-14190,S
2680555,122876,-19,1,4,-955,-8653,-14022,S
2680637,122899,12,-4,-5,-1087,-8618,-14116,S
2680719,122851,10,7,6,-1097,-8686,-14201,S
2680816,122790,-4,-11,-5,-1091,-8665,-14165,S
2680898,122836,11,-7,0,-1046,-8722,-14134,S
2680980,122840,1,-4,-4,-1005,-8907,-14196,S
2681062,122890,-14,-1,5,-1085,-8701,-14241,S
2681159,122935,20,3,4,-1146,-8649,-14147,S
2681241,122964,-4,-8,9,-1209,-8747,-14073,S
2681323,122994,-13,-2,-1,-1029,-8799,-14353,S
2681405,123004,-2,-4,-7,-977,-8742,-14120,S
2681502,123038,-14,0,-4,-1154,-8672,-14200,S
2681584,123036,-12,2,3,-1084,-8819,-14326,S
2681666,122971,19,-4,-8,-1047,-8767,-14060,S
2681748,122918,-14,-3,12,-1120,-8719,-14158,S
2681830,122978,-14,-1,1,-1097,-8741,-14236,S
2681927,122908,1,-4,6,-1120,-8818,-14112,S
2682009,122968,-5,-10,-5,-985,-8690,-13984,S
2682091,122956,-4,-15,-5,-1003,-8505,-14117,S
2682173,122987,7,-6,2,-1007,-8754,-14076,S
2682270,122964,-1,-10,-7,-1113,-8716,-14236,S
2682352,123018,-5,-9,5,-1014,-8839,-14005,S
2682434,123030,-16,-4,3,-1066,-8815,-14107,S
2682516,123052,4,4,4,-1075,-8804,-14156,S
2682613,123043,3,5,8,-1177,-8736,-14175,S
2682695,123018,0,-1,-6,-1084,-8816,-14114,S
2682777,122980,-7,-8,-6,-1072,-8812,-14310,S
2682859,122996,9,5,2,-1140,-8768,-14248,S
2682956,123044,-2,-3,4,-1050,-8791,-14244,S
2683038,122996,-10,-8,-2,-1156,-8768,-14167,S
2683120,123048,4,-4,0,-982,-8528,-14205,S
2683202,123110,15,-3,15,-1054,-8793,-14091,S
2683301,123116,-2,-3,-5,-1104,-8667,-14110,S
2683383,123151,-7,-12,-10,-1111,-8853,-14194,S
2683465,123154,9,-1,-5,-1116,-8816,-14287,S
2683562,123081,5,0,4,-1042,-8706,-14110,S
2683644,123060,6,5,-2,-1021,-8751,-14142,S
2683726,123090,-4,-4,0,-1082,-8808,-14237,S
2683808,123102,4,-2,-2,-1090,-8850,-13948,S
2683905,123105,-2,-4,8,-990,-8799,-14101,S
2683987,123130,-20,10,7,-1090,-8644,-14042,S
2684069,123130,-4,-8,8,-1065,-8712,-14034,S
2684151,123147,-4,-4,-11,-1001,-8843,-14047,S
2684250,123051,-10,-8,3,-967,-8880,-14124,S
2684332,123101,9,-9,-1,-1127,-8639,-14179,S
2684414,123126,-12,-10,-1,-1297,-8774,-14077,S
2684511,123142,-4,-4,-4,-1054,-8796,-14139,S
2684593,123116,5,-9,3,-1045,-8835,-14115,S
2684675,123133,5,-10,-3,-1224,-8719,-14127,S
2684757,123150,-9,-2,-2,-1092,-8779,-14186,S
2684854,123141,6,-4,-5,-1019,-8825,-14158,S
2684936,123027,-24,-8,5,-1214,-8727,-14245,S
