time_ms,ir,ax,ay,az,gx,gy,gz,label
71439,122245,3,0,5,-2505,7671,14185,R
71521,122281,0,-6,1,-2608,7903,14359,R
71603,122294,5,-2,-1,-2537,7885,14313,R
71700,122297,-14,0,-3,-2634,7762,14319,R
71782,122350,-2,2,5,-2512,7626,14356,R
71864,122343,4,3,6,-2528,7776,14083,R
71946,122346,0,1,-1,-2444,7763,14283,R
72043,122206,3,-9,-4,-2589,7839,14220,R
72125,122200,-24,5,-2,-2554,7711,14283,R
72207,122198,-6,-9,-6,-2568,7789,14169,R
72289,122205,1,0,1,-2544,7827,14266,R
72386,122186,-10,2,3,-2559,7724,14168,R
72468,122164,-11,0,-11,-2764,7798,14365,R
72550,122170,-14,9,-3,-2712,7645,14138,R
72632,122189,-10,6,-8,-2649,7703,14404,R
72731,122169,4,4,5,-2464,7705,14301,R
72813,122173,4,2,-1,-2722,7785,14390,R
72895,122153,4,4,3,-2451,7566,14298,R
72992,122148,-14,-9,4,-2666,7753,14197,R
73074,121968,5,5,0,-2723,7671,14393,R
73156,121974,-2,-9,-2,-2507,7747,14225,R
73238,121944,2,-8,-3,-2655,7879,14502,R
73335,122130,1,-8,7,-2588,7737,14248,R
73417,122080,1,-12,0,-2701,7700,14314,R
73499,122098,-14,-9,9,-2568,7795,14352,R
73581,122114,9,-7,2,-2720,7647,14313,R
73680,122155,10,-7,4,-2464,7732,14216,R
73762,122201,11,-5,3,-2618,7729,14263,R
73844,122156,-5,-6,0,-2535,7679,14314,R
73941,122155,-7,-3,7,-2577,7846,14047,R
74023,122129,4,-6,-1,-2423,7683,14343,R
74105,122179,-3,0,3,-2434,7782,14240,R
74186,122150,-8,-7,1,-2601,7760,14385,R
74268,122176,-12,0,12,-2585,7668,14273,R
74365,122198,-13,-9,0,-2514,7706,14352,R
74447,122171,15,-7,-9,-2508,7930,14305,R
74529,122214,-17,2,15,-2538,7844,14286,R
74611,122227,-9,1,10,-2459,7666,14268,R
74708,122286,-1,2,-4,-2547,7598,14404,R
74790,122264,-19,-13,-9,-2452,7696,14259,R
74872,122246,-9,-6,-2,-2555,7784,14301,R
74954,122268,-13,-12,-10,-2420,7629,14383,R
75053,122238,-3,-10,2,-2582,7686,14404,R
75135,122240,-17,4,-6,-2570,7794,14283,R
75217,122234,6,4,-1,-2611,7837,14376,R
75314,122133,-7,-8,16,-2556,7651,14231,R
75396,121666,11,-8,-12,-2377,7822,14331,R
75478,121784,-5,-3,0,-2608,7828,14255,R
75560,121919,19,-1,12,-2451,7763,14396,R
75641,122010,2,-6,-9,-2530,7622,14408,R
75738,122070,5,8,-4,-2517,7704,14185,R
75820,122046,-3,3,-5,-2391,7652,14342,R
75902,122029,1,-1,-3,-2572,7756,14096,R
75984,122046,-23,9,1,-2485,7702,14386,R
76081,121990,-13,-1,-2,-2524,7606,14331,R
76163,121924,1,0,2,-2473,7702,14297,R
76245,121879,-1,9,21,-2421,7581,14412,R
76327,121955,17,0,-5,-2539,7620,14207,R
76426,121923,-9,13,11,-2492,7683,14191,R
76508,121968,-5,-6,-1,-2623,7837,14259,R
76590,121970,-6,5,-5,-2597,7701,14182,R
76687,121965,-13,-14,-3,-2568,7827,14100,R
76769,121977,-10,2,17,-2637,7583,14558,R
76851,121975,-2,-12,-9,-2490,7543,14383,R
76933,122006,-8,0,7,-2626,7606,14442,R
